x	y	label
1.978154137068161	1.5965241070162657	ágens
-0.4449592086995938	1.5653133435834026	ájer
0.9594920837197055	2.0335967263162193	ámen
2.182556822280526	-0.9877435193626756	azbeszt
2.4955355485293915	-1.8673896677786408	bagett
-1.5727360182298262	-0.8663810380414956	bagger
-1.7658656447861099	-1.0772893802652548	bakter
0.34979975562455196	-0.19011928035508735	balek
2.5234882452564062	-1.9465509552782982	balett
1.839716976114043	-3.371996228975712	bankett
-0.8516863495398422	-1.7737224998631802	barchesz
-0.37402155756518635	-1.399221544899739	barrel
-1.7370624775050165	-1.3237123268849387	barter
-0.7188961150818189	0.6597309430160487	bojler
0.5551645621766224	1.3191409078420708	bovden
-1.4588552350974928	0.27661614514967375	brojler
-1.305995502115665	-0.22568012739766546	bróker
-1.4158633584727662	0.1845498928585799	brúder
1.0782536055879353	-0.07755334490053774	bukfenc
-1.1698169476335485	-0.1300883752344093	bunker
1.0377575946785738	-0.8061320371170397	burleszk
-2.4241727559119015	-1.5943821042418655	charter
1.1025265858766489	1.9013487602128853	codec
2.463261231150323	1.6689355900715779	docens
0.49459071965534324	1.4298389318192566	dodzsem
1.2939573090257495	2.1387989995063634	dojen
-1.3830775866076244	1.1056143980624886	doppler
-0.49155882172369686	1.407065921088674	dózer
-2.2222005397334463	-0.035345829469121105	drukker
2.697579203035812	-0.3229815266035358	duett
-0.6479534824616792	0.5822721301517859	dzsungel
2.086818523566654	-2.9594927577540773	falzett
-1.5314543165913241	-1.1515682055811425	farmer
-1.1431555528382409	-0.07001512687585364	fater
-0.1559604861425926	-0.19445978342446812	flanel
-2.5579928048762315	-1.1454378263325622	flaszter
0.529825520099828	-0.8460182259436987	flóbert
0.6302758175235031	1.4942572675793566	fotel
-1.7781608636604023	0.35969996491698913	fráter
-0.6046083387855135	1.2716685829218555	fuser
0.3703459040785469	0.15135729850327778	gatyesz
0.7654601308969168	1.5590682428821325	gólem
-1.2682040759450606	0.1993757573507689	gukker
0.2768621841471648	-0.0013497394974074791	halef
-2.1282652470356056	-1.2740848827174387	hardver
-0.8616082963957291	-0.03502567933236719	haver
0.604187894814633	1.541442918560961	hotel
-0.3621181270768281	-0.5227997162892464	jampec
-1.1919402443951232	0.07717819801855536	junker
0.7812926273632027	1.535422898470575	kábel
-0.48423297576902063	1.5282331539205969	káder
1.055959646895538	-0.46990538227243106	kadet
-0.32829235978773247	-0.5647344509139514	kampec
-1.450611604877638	-1.2305453915709301	karcer
0.1119157944964106	-2.0483195011834603	kartell
-1.6920762188394147	-1.1500192528764963	karter
-0.07914068794286874	0.07520234413688623	klapec
-2.410966912267698	-1.0826730908173003	klaszter
1.1800275909383355	0.034817708506073686	klozet
0.6611045987883117	1.616432636899024	kódex
-0.9371801649018606	0.7998235050931272	koffer
-1.1379126482692534	0.39122813192525413	kókler
1.2665898329179888	1.581834941148892	kolesz
0.8457737352316642	-0.7453734371266698	koncert
-0.0038651101808931565	0.02510125028151078	konzerv
1.1184786087590384	1.6394130452767768	kopek
-0.893571452582033	0.3229897373029187	korner
2.6771517661063773	-1.6339439049036992	kornett
2.714885453097854	-1.6184307935436306	korvett
-0.8582274888037005	1.1874886376055045	kóter
-0.2682692734074531	-0.3209197512314402	krapek
-1.702687899124701	0.3771222068812296	kráter
2.5742116793322856	-1.6569579837958937	krokett
-1.237513223456849	0.1058216518945796	kukker
0.6327955405374518	1.496847701974983	kupec
-0.484444401326129	1.4666931458762253	láger
-0.9285666882601267	-0.8201368417788224	lasztex
-0.09082864402030279	0.055440304856040255	latex
0.8751065390182342	1.9906243161979063	lóden
2.8720782792881057	-1.497639040378342	lornyett
0.809713214262914	1.5639749482168508	luesz
0.8286699334859344	1.7677071809545206	lumen
0.1284288572992183	1.2091458688612657	lumpen
0.3641838520639951	0.20080898865871932	macesz
-1.5635425242788545	-0.6721692452416369	macher
-0.0020783019173559033	0.9406417394031257	mágnes
-2.210640571486392	-1.094045506642849	majszter
2.4588992281723323	-1.8372654039839398	makett
-1.587359399897258	-0.5970380247820213	malter
0.13767240162874603	-0.006923039503091936	maszek
-0.058170000237333375	0.08983320066126495	matek
-1.0872661906038272	0.09297720113242644	mater
2.2910599349234593	1.497001156908802	modell
1.0983961243524172	1.9774832609710289	modem
0.9372456202458266	1.5896037713518218	modern
1.0705793412433005	1.7783604642492898	moped
0.6650573573519077	1.6045818331080828	motel
-0.8591451280984509	1.2960164862361858	muter
-1.5578542318757875	0.6625953707607405	mutter
1.5835616334244424	0.6180807696930422	nonszensz
0.7162586888821798	1.607200397582045	notesz
-0.40510273870565794	0.7993902667433381	okker
0.9713456279761602	1.9453576420542456	ómen
3.222967106991862	-0.5077719185706132	omlett
0.3469673278258182	-0.09565398858676406	pajesz
2.3895329082665295	-2.150337193531494	pakett
0.34372605284990415	-1.700716675621508	pamflet
0.24887623755082008	-0.30414058201650485	panel
1.848480095204858	-3.7753717108078044	parkett
-0.4196296943813143	-1.5862570102203886	parszek
-2.2373924451101437	-1.698058284137493	partner
-0.06795929395191917	-1.9812198186530996	pasztell
1.4907761682693197	1.0886761833913723	pátens
