stem	llfpm10	suffix	suffix_initial	back	front	varies	stem_intercept	stem_intercept_c	stem_intercept_v	stem_intercept_simple	stem_intercept_c_simple	stem_intercept_v_simple	suffix_intercept	suffix_intercept_c	suffix_intercept_v	intercept_c_minus_v	intercept_c_minus_v_simple
kartell	1.1924313135247973	Ine	C	42	424	TRUE	-0.6397101194751571	-0.4580578988549538	-2.7261861874338664	-0.8535344374954325	-0.203726244856184	-3.2829704187823783	0.6678142040557484	0.48128711825515536	NA	2.2681282885789074	3.079244173926199
pakett	0.4472263572536482	Acc	V	19	424	TRUE	0.005112786109951248	0.035458761321357946	0.1743474821002181	0.04834439923503438	0.2690330230041088	0.3017718499085538	-0.29383043118284424	NA	0.1555929746945892	-0.1388887207788656	-0.03273882690443486
makett	1.6926464808727033	All	C	1	414	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	-0.359133664992004	-0.5272796117155265	NA	0.22371497339537427	0.33868298220889415
kupec	0.4459578141554795	Pl	V	48	413	TRUE	1.3007474188318735	0.10650117359579525	1.851217510017771	0.4514254079465868	-0.3519515178433392	1.420202796489908	-1.3950395672621765	NA	-0.6092984900084293	-1.7447163364219733	-1.7721543143332354
zsáner	1.2899655745630536	Ill	C	3	411	TRUE	-2.9006035374908494	-2.900565463639605	-2.8597297368320693	-2.2706201443411436	-2.5173278647892503	-1.6963644204305994	1.217385048670586	1.0318553022748764	NA	-0.04083572680754344	-0.8209634443586538
raszter	0.7107638010015679	Ine	C	27	405	TRUE	-0.6934882820153202	-0.6916640560964054	NA	-0.1136059570701097	-0.39355200740878266	NA	0.6678142040557484	0.48128711825515536	NA	NA	NA
balett	2.009241501756081	Abl	C	45	404	TRUE	0.9812276996892723	0.9396377843711519	1.2998800241934645	1.0119635103266111	0.9490038959985841	1.4466269176441322	-0.871239227086619	-0.9615131006768824	NA	-0.3602422398223126	-0.49762302164555194
zsáner	1.2899655745630536	Dat	C	2	402	TRUE	-2.9006035374908494	-2.900565463639605	-2.8597297368320693	-2.2706201443411436	-2.5173278647892503	-1.6963644204305994	-0.2774614553759155	-0.3906857246386013	NA	-0.04083572680754344	-0.8209634443586538
krokett	0.5548602356534778	Ins	C	22	398	TRUE	-0.2687380649482663	0.1105440694074366	-1.395281903130249	-0.29976636288749264	-0.0837152563122492	-1.2062551641080357	0.0387951515658291	-0.18567474815799134	NA	1.5058259725376928	1.1225399077957832
puffer	1.3898337365494366	Ela	C	51	394	TRUE	-0.4907603713473192	-0.5107956742089658	-0.41943383383116445	-0.13657735616574268	-0.1995004000706003	-0.48218675701443053	0.33031806042080036	0.18036767800177328	NA	-0.09136184037780026	0.2826863569438274
makett	1.6926464808727033	Del	C	8	390	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	-0.2453854872081973	-0.4580533634530304	NA	0.22371497339537427	0.33868298220889415
szonett	1.1139782696654663	Poss.3Sg	C	3	390	TRUE	-2.2424377436965295	-2.1378570007570232	-2.402490845986368	-2.1052311118788416	-1.8379046275867064	-2.2121989668636353	0.34265423359786434	0.449770007868573	-0.11457998858783418	0.26463384522934064	0.3742943392769291
póker	1.4147938326074063	All	C	2	386	TRUE	-1.6631837528426583	-1.6640637821295017	NA	-1.3138305390485998	-1.593756799268689	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
bróker	1.509573270037965	Ins	C	3	382	TRUE	-2.286505028326589	-2.2134181421107044	-2.394397333273504	-2.9543981347909236	-2.5127452563226202	-2.9587112259630115	0.0387951515658291	-0.18567474815799134	NA	0.18097919116280536	0.4459659696403975
modem	1.8046211752050836	Ill	C	7	380	TRUE	-2.705455674473216	-2.721219483326244	-2.4834319679243997	-2.765776541416366	-2.795085734628752	-2.0955737370732432	1.217385048670586	1.0318553022748764	NA	-0.23778751540183407	-0.6995119975555184
roller	1.4284785179087636	Subl	C	23	380	TRUE	0.16964076092092792	0.2396701425583425	-0.10487779396037022	-0.04772694050442396	0.08472019493102859	-0.19035307464966728	0.4733699064456612	0.20293628635125044	NA	0.3445479365187083	0.27507326958068745
szlogen	1.9318761017045023	Ine	C	1	375	TRUE	-4.474273341733412	-4.7513515748145165	-3.038743650855248	-4.272073159209653	-4.503551359734178	-3.5956688422866545	0.6678142040557484	0.48128711825515536	NA	-1.7126079239592684	-0.9078825174475185
mater	1.2873847479934366	Ine	C	24	374	TRUE	0.1087594269527214	0.07199047178176739	3.3253531421055604	0.4932616758310194	0.19681708334620732	2.5958786943453727	0.6678142040557484	0.48128711825515536	NA	-3.2533626703237815	-2.399061610999169
kráter	1.5554389092659462	All	C	3	372	TRUE	-1.7542908237634245	-1.7675633046831403	NA	-1.1698335382875418	-1.4499457604048136	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
hotel	2.9641042281879626	Transl	C	16	370	TRUE	-0.6133259011748744	-0.6057658584826261	-1.0234829659850166	-0.2668362718090401	-0.3093944322146263	-0.9627754179609971	-0.13129248127840795	-0.3613186238423797	NA	0.41771710750238356	0.6533809857463666
sláger	2.2587678514546465	Ine	C	2	370	TRUE	-3.6232051067595905	-2.883377868949307	-5.229198247351178	-4.041672431051077	-3.141718939777423	-4.748130832839156	0.6678142040557484	0.48128711825515536	NA	2.345820378401868	1.6064118930617326
póker	1.4147938326074063	Subl	C	4	369	TRUE	-1.6631837528426583	-1.6640637821295017	NA	-1.3138305390485998	-1.593756799268689	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
plakett	1.2063588716944174	Poss.3Sg	C	9	364	TRUE	-1.4968826011228584	-0.9851879524366344	-1.848974081442631	-1.7362178128239103	-0.9623991621067844	-1.7729714161621613	0.34265423359786434	0.449770007868573	-0.11457998858783418	0.8637861290060016	0.810572254055387
farmer	1.984242209298364	Ill	C	363	344	TRUE	1.6783249816660524	1.7041189567438315	1.5493177130649716	1.64257520131194	1.820925303598231	1.6247447009729654	1.217385048670586	1.0318553022748764	NA	0.15480124367886106	0.1961806026252617
fotel	1.918034842594317	Dat	C	75	363	TRUE	1.4314877837785018	1.345735794516804	1.9904706343461613	1.868852526897838	1.7632267152327532	1.8069164582978572	-0.2774614553759155	-0.3906857246386013	NA	-0.6447348398293684	-0.04368974306511575
dzsungel	1.8138983008598983	Transl	C	7	356	TRUE	-1.6325549408389175	-1.6287282323740715	-2.7438071454193067	-0.9762003136099631	-1.1495040589912844	-2.6983360667888165	-0.13129248127840795	-0.3613186238423797	NA	1.115078913045238	1.5488320077975288
farmer	1.984242209298364	Poss.2Sg	V	239	356	TRUE	1.6783249816660524	1.7041189567438315	1.5493177130649716	1.64257520131194	1.820925303598231	1.6247447009729654	0.3537450289204624	NA	1.2067254700130272	0.15480124367886106	0.1961806026252617
transzfer	2.0095093061978013	Dat	C	1	353	TRUE	-2.418214721903974	-2.402509280985894	NA	-2.1982580734905337	-2.4759082650116597	NA	-0.2774614553759155	-0.3906857246386013	NA	NA	NA
kábel	2.5255200123429824	Abl	C	5	352	TRUE	-1.9182344874011954	-1.665743510161935	-2.64570839835132	-2.279435937498378	-1.795492792098046	-2.7048180941551365	-0.871239227086619	-0.9615131006768824	NA	0.9799648881893859	0.9093253020570984
páter	1.0617720601296703	Pl	V	2	351	TRUE	-0.094616498334511	0.02471155194523427	-1.0682021314884567	-0.5563519580692081	-0.30700821751673757	-1.617448022553488	-1.3950395672621765	NA	-0.6092984900084293	1.092913683433693	1.3104398050367507
rulett	1.0008565784407637	Ine	C	10	345	TRUE	-1.4387539601303823	-1.0951850479908167	-2.103919783065065	-1.3700853509758677	-1.0593975050996332	-1.912880722650881	0.6678142040557484	0.48128711825515536	NA	1.0087347350742562	0.8534832175512435
balett	2.009241501756081	Supe	V	133	338	TRUE	0.9812276996892723	0.9396377843711519	1.2998800241934645	1.0119635103266111	0.9490038959985841	1.4466269176441322	-0.668605230393597	NA	0.3784998623009394	-0.3602422398223126	-0.49762302164555194
krokett	0.5548602356534778	Acc	V	3	338	TRUE	-0.2687380649482663	0.1105440694074366	-1.395281903130249	-0.29976636288749264	-0.0837152563122492	-1.2062551641080357	-0.29383043118284424	NA	0.1555929746945892	1.5058259725376928	1.1225399077957832
panel	2.4164305848960708	Abl	C	50	338	TRUE	1.2962506675275407	1.3510573303496098	1.0490957184757776	1.060211173155013	1.4982037187111807	0.9850695221411259	-0.871239227086619	-0.9615131006768824	NA	0.3019616118738213	0.51313419657005
bróker	1.509573270037965	Subl	C	2	336	TRUE	-2.286505028326589	-2.2134181421107044	-2.394397333273504	-2.9543981347909236	-2.5127452563226202	-2.9587112259630115	0.4733699064456612	0.20293628635125044	NA	0.18097919116280536	0.4459659696403975
póker	1.4147938326074063	Del	C	7	326	TRUE	-1.6631837528426583	-1.6640637821295017	NA	-1.3138305390485998	-1.593756799268689	NA	-0.2453854872081973	-0.4580533634530304	NA	NA	NA
panel	2.4164305848960708	Poss.3Sg	V	3	324	TRUE	1.2962506675275407	1.3510573303496098	1.0490957184757776	1.060211173155013	1.4982037187111807	0.9850695221411259	0.34265423359786434	0.449770007868573	-0.11457998858783418	0.3019616118738213	0.51313419657005
kartell	1.1924313135247973	Ins	C	12	320	TRUE	-0.6397101194751571	-0.4580578988549538	-2.7261861874338664	-0.8535344374954325	-0.203726244856184	-3.2829704187823783	0.0387951515658291	-0.18567474815799134	NA	2.2681282885789074	3.079244173926199
makett	1.6926464808727033	Dat	C	13	319	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	-0.2774614553759155	-0.3906857246386013	NA	0.22371497339537427	0.33868298220889415
sláger	2.2587678514546465	All	C	3	318	TRUE	-3.6232051067595905	-2.883377868949307	-5.229198247351178	-4.041672431051077	-3.141718939777423	-4.748130832839156	-0.359133664992004	-0.5272796117155265	NA	2.345820378401868	1.6064118930617326
szonett	1.1139782696654663	Ine	C	5	318	TRUE	-2.2424377436965295	-2.1378570007570232	-2.402490845986368	-2.1052311118788416	-1.8379046275867064	-2.2121989668636353	0.6678142040557484	0.48128711825515536	NA	0.26463384522934064	0.3742943392769291
koffer	0.9596105383709403	Ins	C	161	315	TRUE	1.133986957218971	1.0491872103770599	1.503004027343311	1.497464821856713	1.37821131399058	1.729203189665714	0.0387951515658291	-0.18567474815799134	NA	-0.45381681696625265	-0.3509918756751347
balett	2.009241501756081	Ill	C	231	311	TRUE	0.9812276996892723	0.9396377843711519	1.2998800241934645	1.0119635103266111	0.9490038959985841	1.4466269176441322	1.217385048670586	1.0318553022748764	NA	-0.3602422398223126	-0.49762302164555194
kókler	0.9301594617947097	Dat	C	11	310	TRUE	-0.6727401681826641	-0.24575373217961363	-1.3740015968298946	-1.60167714007776	-0.5496631699777804	-1.9381777310307067	-0.2774614553759155	-0.3906857246386013	NA	1.128247864650291	1.3885145610529293
hardver	2.192226286470405	Ill	C	49	306	TRUE	-2.5684018347851207	-2.6319617685230883	-2.362358860290981	-2.3842424314789215	-2.6616565314643865	-1.5406448640301422	1.217385048670586	1.0318553022748764	NA	-0.26960290823210187	-1.1210116674342459
kartell	1.1924313135247973	Dat	C	20	306	TRUE	-0.6397101194751571	-0.4580578988549538	-2.7261861874338664	-0.8535344374954325	-0.203726244856184	-3.2829704187823783	-0.2774614553759155	-0.3906857246386013	NA	2.2681282885789074	3.079244173926199
makett	1.6926464808727033	Poss.1Sg	V	2	306	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	0.7438144784588202	NA	1.5973279087968308	0.22371497339537427	0.33868298220889415
notesz	1.2106855490122028	Ine	C	100	305	TRUE	0.6549311265381912	0.7938509205486918	0.9460785193667216	0.8671010431782441	1.3741669106170142	1.1044316142788237	0.6678142040557484	0.48128711825515536	NA	-0.15222759881802972	0.26973529633819737
skanzen	1.4895721276614022	All	C	3	303	TRUE	-0.4615603606022684	-0.47669930815304473	NA	0.24047152769577637	-0.040665655407854905	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
matek	1.7446768078145567	Del	C	302	14	TRUE	6.8304842457962485	6.212971512952543	9.730822710355138	6.812071678119024	6.135974662869725	9.943819679584	-0.2453854872081973	-0.4580533634530304	NA	-3.5178511974025923	-3.8078450167142677
bagett	1.0062847018807737	Subl	C	3	300	TRUE	-2.0605614018262695	-1.6509052684687469	-2.0840192059170746	-2.022077366397695	-1.2899438145414883	-1.8915984816966895	0.4733699064456612	0.20293628635125044	NA	0.4331139374483257	0.6016546671552021
modem	1.8046211752050836	Poss.3Sg	C	2	294	TRUE	-2.705455674473216	-2.721219483326244	-2.4834319679243997	-2.765776541416366	-2.795085734628752	-2.0955737370732432	0.34265423359786434	0.449770007868573	-0.11457998858783418	-0.23778751540183407	-0.6995119975555184
latex	1.2796554290768758	Subl	C	20	293	TRUE	-0.6621935380344122	-0.501833248170526	-1.9548436808553753	-0.3625761429561654	-0.29848461304329416	-1.7645592416867653	0.4733699064456612	0.20293628635125044	NA	1.4530104326848488	1.4660746286434687
bunker	1.476796124675244	Dat	C	55	291	TRUE	0.3695563811243048	0.4393458500991544	-0.009024339704122104	0.7079250348352563	0.830178803511324	-0.3174461868620854	-0.2774614553759155	-0.3906857246386013	NA	0.4483701898032848	1.1476249903734157
kartell	1.1924313135247973	Ill	C	45	286	TRUE	-0.6397101194751571	-0.4580578988549538	-2.7261861874338664	-0.8535344374954325	-0.203726244856184	-3.2829704187823783	1.217385048670586	1.0318553022748764	NA	2.2681282885789074	3.079244173926199
makett	1.6926464808727033	Subl	C	22	279	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	0.4733699064456612	0.20293628635125044	NA	0.22371497339537427	0.33868298220889415
fotel	1.918034842594317	Poss.3Sg	C	258	276	TRUE	1.4314877837785018	1.345735794516804	1.9904706343461613	1.868852526897838	1.7632267152327532	1.8069164582978572	0.34265423359786434	0.449770007868573	-0.11457998858783418	-0.6447348398293684	-0.04368974306511575
dzsungel	1.8138983008598983	Subl	C	14	275	TRUE	-1.6325549408389175	-1.6287282323740715	-2.7438071454193067	-0.9762003136099631	-1.1495040589912844	-2.6983360667888165	0.4733699064456612	0.20293628635125044	NA	1.115078913045238	1.5488320077975288
transzfer	2.0095093061978013	Ine	C	2	270	TRUE	-2.418214721903974	-2.402509280985894	NA	-2.1982580734905337	-2.4759082650116597	NA	0.6678142040557484	0.48128711825515536	NA	NA	NA
maszek	1.0569096792608152	Ill	C	267	5	TRUE	6.292533309903096	5.205635411992807	9.38661917329718	5.861708893713378	5.215065398825435	8.950885186876834	1.217385048670586	1.0318553022748764	NA	-4.180983761304375	-3.7358197880514012
tandem	1.0699583224183673	Ins	C	7	265	TRUE	-2.022518365410802	-1.914587789771656	-2.578821982685726	-1.6830901197701642	-1.6800218289294535	-2.3977008078677002	0.0387951515658291	-0.18567474815799134	NA	0.6642341929140656	0.7176789789382383
klaszter	1.9252273729939529	Subl	C	1	264	TRUE	-2.540517871050928	-2.3169921818981094	-3.688394752857886	-2.8669250367186976	-1.9180746758248954	-4.19382288102171	0.4733699064456612	0.20293628635125044	NA	1.3714025709597735	2.2757482051968054
puffer	1.3898337365494366	Dat	C	27	264	TRUE	-0.4907603713473192	-0.5107956742089658	-0.41943383383116445	-0.13657735616574268	-0.1995004000706003	-0.48218675701443053	-0.2774614553759155	-0.3906857246386013	NA	-0.09136184037780026	0.2826863569438274
zsáner	1.2899655745630536	Ins	C	3	264	TRUE	-2.9006035374908494	-2.900565463639605	-2.8597297368320693	-2.2706201443411436	-2.5173278647892503	-1.6963644204305994	0.0387951515658291	-0.18567474815799134	NA	-0.04083572680754344	-0.8209634443586538
fotel	1.918034842594317	Supe	V	202	263	TRUE	1.4314877837785018	1.345735794516804	1.9904706343461613	1.868852526897838	1.7632267152327532	1.8069164582978572	-0.668605230393597	NA	0.3784998623009394	-0.6447348398293684	-0.04368974306511575
bankett	1.09656121596579	Del	C	6	261	TRUE	-0.397359030637319	-0.15976232776145105	-1.0694785181347308	-0.2875541442777983	-0.1624597875545382	-0.8768749697527036	-0.2453854872081973	-0.4580533634530304	NA	0.909716190373274	0.7144151821981666
kadet	1.0549493807742008	Pl	V	76	261	TRUE	2.36110488885739	1.8802564134333617	2.8242669752331517	1.6686132448989466	1.6977542568474873	2.2979929256397296	-1.3950395672621765	NA	-0.6092984900084293	-0.9440105617998	-0.6002386687922439
kábel	2.5255200123429824	Poss.2Sg	V	1	259	TRUE	-1.9182344874011954	-1.665743510161935	-2.64570839835132	-2.279435937498378	-1.795492792098046	-2.7048180941551365	0.3537450289204624	NA	1.2067254700130272	0.9799648881893859	0.9093253020570984
latex	1.2796554290768758	Ine	C	24	259	TRUE	-0.6621935380344122	-0.501833248170526	-1.9548436808553753	-0.3625761429561654	-0.29848461304329416	-1.7645592416867653	0.6678142040557484	0.48128711825515536	NA	1.4530104326848488	1.4660746286434687
szkander	0.6195616634977026	Ine	C	113	259	TRUE	1.0873298060493601	1.0817145893394877	NA	1.680218147918616	1.3989490457637754	NA	0.6678142040557484	0.48128711825515536	NA	NA	NA
plakett	1.2063588716944174	Supe	V	1	256	TRUE	-1.4968826011228584	-0.9851879524366344	-1.848974081442631	-1.7362178128239103	-0.9623991621067844	-1.7729714161621613	-0.668605230393597	NA	0.3784998623009394	0.8637861290060016	0.810572254055387
farmer	1.984242209298364	Supe	V	153	255	TRUE	1.6783249816660524	1.7041189567438315	1.5493177130649716	1.64257520131194	1.820925303598231	1.6247447009729654	-0.668605230393597	NA	0.3784998623009394	0.15480124367886106	0.1961806026252617
mater	1.2873847479934366	Abl	C	2	255	TRUE	0.1087594269527214	0.07199047178176739	3.3253531421055604	0.4932616758310194	0.19681708334620732	2.5958786943453727	-0.871239227086619	-0.9615131006768824	NA	-3.2533626703237815	-2.399061610999169
mater	1.2873847479934366	Ill	C	22	254	TRUE	0.1087594269527214	0.07199047178176739	3.3253531421055604	0.4932616758310194	0.19681708334620732	2.5958786943453727	1.217385048670586	1.0318553022748764	NA	-3.2533626703237815	-2.399061610999169
póker	1.4147938326074063	Dat	C	7	252	TRUE	-1.6631837528426583	-1.6640637821295017	NA	-1.3138305390485998	-1.593756799268689	NA	-0.2774614553759155	-0.3906857246386013	NA	NA	NA
kódex	2.156884917051594	Poss.3Pl	V	1	250	TRUE	-4.6845587063608845	-4.68142945939848	-4.389705789044701	-4.21900542622551	-4.528059751839257	-1.8907275261784378	1.2847635233137833	1.3034409700990126	2.62620257684233	-0.29172367035378954	-2.6373322256608134
modem	1.8046211752050836	Poss.3Sg	V	1	250	TRUE	-2.705455674473216	-2.721219483326244	-2.4834319679243997	-2.765776541416366	-2.795085734628752	-2.0955737370732432	0.34265423359786434	0.449770007868573	-0.11457998858783418	-0.23778751540183407	-0.6995119975555184
parkett	1.1773690982060443	Del	C	7	246	TRUE	-0.5655949854887071	-0.30994612260019166	-1.0774818163143118	-0.6176946694168769	-0.19433755901866664	-0.6900134144769373	-0.2453854872081973	-0.4580533634530304	NA	0.7675356937141231	0.4956758554582734
bunker	1.476796124675244	All	C	16	245	TRUE	0.3695563811243048	0.4393458500991544	-0.009024339704122104	0.7079250348352563	0.830178803511324	-0.3174461868620854	-0.359133664992004	-0.5272796117155265	NA	0.4483701898032848	1.1476249903734157
kráter	1.5554389092659462	Ins	C	1	245	TRUE	-1.7542908237634245	-1.7675633046831403	NA	-1.1698335382875418	-1.4499457604048136	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
panel	2.4164305848960708	Poss.1Sg	V	105	245	TRUE	1.2962506675275407	1.3510573303496098	1.0490957184757776	1.060211173155013	1.4982037187111807	0.9850695221411259	0.7438144784588202	NA	1.5973279087968308	0.3019616118738213	0.51313419657005
mater	1.2873847479934366	All	C	3	243	TRUE	0.1087594269527214	0.07199047178176739	3.3253531421055604	0.4932616758310194	0.19681708334620732	2.5958786943453727	-0.359133664992004	-0.5272796117155265	NA	-3.2533626703237815	-2.399061610999169
skanzen	1.4895721276614022	Dat	C	8	242	TRUE	-0.4615603606022684	-0.47669930815304473	NA	0.24047152769577637	-0.040665655407854905	NA	-0.2774614553759155	-0.3906857246386013	NA	NA	NA
fráter	1.1826921806578794	Dat	C	14	241	TRUE	-0.04314583262104413	0.10254600846284118	-0.9421173302902134	-0.5815050824962534	-0.19031433574358594	-1.4979969406919798	-0.2774614553759155	-0.3906857246386013	NA	1.044663338753054	1.307682604948397
pollen	1.5346232211256754	Abl	C	2	236	TRUE	-3.9585721424274696	-3.9520781175279307	-4.329927192954612	-4.401246377303276	-3.6698042910987394	-4.869365974064371	-0.871239227086619	-0.9615131006768824	NA	0.3778490754266812	1.1995616829656228
haver	2.2866022611361054	Pl.Poss.1Pl	C	235	1	TRUE	7.858040315490662	6.51741962550768	8.80008836561386	7.329312325716447	6.429911701261939	8.824082393405913	-0.4336227056899424	-0.43912103034877586	1.2596801884470352	-2.2826687401061747	-2.394170692143973
charter	1.0574427740273058	Ins	C	1	234	TRUE	-1.858024888145967	-2.1115042454399733	-0.25070331244806054	-1.6848320012890121	-2.2510619279859108	2.135983266716258	0.0387951515658291	-0.18567474815799134	NA	-1.860800932991907	-4.387045194702168
fotel	1.918034842594317	Poss.1Pl	V	45	234	TRUE	1.4314877837785018	1.345735794516804	1.9904706343461613	1.868852526897838	1.7632267152327532	1.8069164582978572	0.15310165641401538	NA	1.2295600722356197	-0.6447348398293684	-0.04368974306511575
moped	0.9109327535484344	Subl	C	11	234	TRUE	-1.4248393570995521	-0.640378387465916	-2.579802091049285	-1.4634615395653348	-0.6167007954827671	-2.3929511470776084	0.4733699064456612	0.20293628635125044	NA	1.9394237035833726	1.7762503515948396
projekt	3.416526341311925	Poss.2Pl	V	2	234	TRUE	-5.432856007209687	-5.494075100668288	-5.278339174278509	-5.461796532717187	-5.208883494236493	-5.346205113610408	0.730639710204915	NA	1.529836365380866	-0.2157359263897689	0.13732161937392107
farmer	1.984242209298364	Abl	C	34	233	TRUE	1.6783249816660524	1.7041189567438315	1.5493177130649716	1.64257520131194	1.820925303598231	1.6247447009729654	-0.871239227086619	-0.9615131006768824	NA	0.15480124367886106	0.1961806026252617
kráter	1.5554389092659462	Ade	C	12	231	TRUE	-1.7542908237634245	-1.7675633046831403	NA	-1.1698335382875418	-1.4499457604048136	NA	-0.07305699737370619	-0.2530423083853684	NA	NA	NA
barter	0.48713596362774514	Ine	C	27	228	TRUE	-0.21818576577981116	-0.2250763977491314	NA	0.46570378668387863	0.18537517226678127	NA	0.6678142040557484	0.48128711825515536	NA	NA	NA
bróker	1.509573270037965	Abl	C	1	228	TRUE	-2.286505028326589	-2.2134181421107044	-2.394397333273504	-2.9543981347909236	-2.5127452563226202	-2.9587112259630115	-0.871239227086619	-0.9615131006768824	NA	0.18097919116280536	0.4459659696403975
púder	1.360068138969874	Subl	C	6	228	TRUE	-0.6187612288300788	-0.5458753059933869	-1.5714674627061478	-0.6609230453974319	-0.6841155124408549	-1.7498586746567615	0.4733699064456612	0.20293628635125044	NA	1.0255921567127615	1.0657431622159095
jampec	0.15123380228128092	Pl	V	156	226	TRUE	3.4369665276454686	2.5367315489898026	3.6118928652893967	2.256263713858216	2.160921244204303	3.083319671113543	-1.3950395672621765	NA	-0.6092984900084293	-1.0751613162995852	-0.9223984269092398
poszter	1.7624880360068378	Del	C	2	225	TRUE	-2.5545974228663604	-2.1518029068387117	-3.230324375092584	-3.13694212077343	-2.2935237887373456	-3.3791508765116385	-0.2453854872081973	-0.4580533634530304	NA	1.078521468253868	1.0856270877742986
páter	1.0617720601296703	Dat	C	13	221	TRUE	-0.094616498334511	0.02471155194523427	-1.0682021314884567	-0.5563519580692081	-0.30700821751673757	-1.617448022553488	-0.2774614553759155	-0.3906857246386013	NA	1.092913683433693	1.3104398050367507
farmer	1.984242209298364	Del	C	39	220	TRUE	1.6783249816660524	1.7041189567438315	1.5493177130649716	1.64257520131194	1.820925303598231	1.6247447009729654	-0.2453854872081973	-0.4580533634530304	NA	0.15480124367886106	0.1961806026252617
modem	1.8046211752050836	Ela	C	12	219	TRUE	-2.705455674473216	-2.721219483326244	-2.4834319679243997	-2.765776541416366	-2.795085734628752	-2.0955737370732432	0.33031806042080036	0.18036767800177328	NA	-0.23778751540183407	-0.6995119975555184
notesz	1.2106855490122028	Poss.1Sg	V	80	219	TRUE	0.6549311265381912	0.7938509205486918	0.9460785193667216	0.8671010431782441	1.3741669106170142	1.1044316142788237	0.7438144784588202	NA	1.5973279087968308	-0.15222759881802972	0.26973529633819737
lumen	1.3578062989248016	Ins	C	1	218	TRUE	-3.461895774257489	-3.4303670152590118	NA	-2.963398767420647	-3.1866558062397923	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
bunker	1.476796124675244	Subl	C	20	216	TRUE	0.3695563811243048	0.4393458500991544	-0.009024339704122104	0.7079250348352563	0.830178803511324	-0.3174461868620854	0.4733699064456612	0.20293628635125044	NA	0.4483701898032848	1.1476249903734157
koffer	0.9596105383709403	Ill	C	109	216	TRUE	1.133986957218971	1.0491872103770599	1.503004027343311	1.497464821856713	1.37821131399058	1.729203189665714	1.217385048670586	1.0318553022748764	NA	-0.45381681696625265	-0.3509918756751347
haver	2.2866022611361054	Subl	C	214	5	TRUE	7.858040315490662	6.51741962550768	8.80008836561386	7.329312325716447	6.429911701261939	8.824082393405913	0.4733699064456612	0.20293628635125044	NA	-2.2826687401061747	-2.394170692143973
makett	1.6926464808727033	Ine	C	22	214	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	0.6678142040557484	0.48128711825515536	NA	0.22371497339537427	0.33868298220889415
korner	0.5218599755505524	Subl	C	35	213	TRUE	0.3258427149797633	0.3652129997484509	NA	0.6480945600539272	0.367577861104901	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
muter	0.5004649093036383	Poss.1Sg	V	213	17	TRUE	4.37957714844916	4.255595165573606	4.404811342033169	4.513383626914129	4.069982439603134	5.773368990496519	0.7438144784588202	NA	1.5973279087968308	-0.14921617645956076	-1.7033865508933843
kráter	1.5554389092659462	Dat	C	8	207	TRUE	-1.7542908237634245	-1.7675633046831403	NA	-1.1698335382875418	-1.4499457604048136	NA	-0.2774614553759155	-0.3906857246386013	NA	NA	NA
matek	1.7446768078145567	Dat	C	206	8	TRUE	6.8304842457962485	6.212971512952543	9.730822710355138	6.812071678119024	6.135974662869725	9.943819679584	-0.2774614553759155	-0.3906857246386013	NA	-3.5178511974025923	-3.8078450167142677
omlett	0.9301594617947097	All	C	1	205	TRUE	-2.7240493226723954	-1.6667932105474579	-3.1278597768282386	-2.896839945827541	-1.7602650632789125	-2.9387413831883342	-0.359133664992004	-0.5272796117155265	NA	1.4610665662807918	1.1784763199094215
roller	1.4284785179087636	All	C	3	204	TRUE	0.16964076092092792	0.2396701425583425	-0.10487779396037022	-0.04772694050442396	0.08472019493102859	-0.19035307464966728	-0.359133664992004	-0.5272796117155265	NA	0.3445479365187083	0.27507326958068745
burleszk	0.6649295867445704	Acc	V	1	203	TRUE	-3.526150426158892	-3.7230533689008993	-1.8770169916484425	-2.6455380908805055	-2.8596340141314114	-1.6963644204305994	-0.29383043118284424	NA	0.1555929746945892	-1.8460363772524602	-1.163269593700818
puffer	1.3898337365494366	Subl	C	7	203	TRUE	-0.4907603713473192	-0.5107956742089658	-0.41943383383116445	-0.13657735616574268	-0.1995004000706003	-0.48218675701443053	0.4733699064456612	0.20293628635125044	NA	-0.09136184037780026	0.2826863569438274
